Text_Generated,Model_Identifier,Language_Code,Language_Name,Domain,Output_Length,Label,Timestamp
"Abahlali baseNkandla sebekhala isikhathi eside ngokungatholi izincwadi zobudlelwano bezomhlaba, okuyinto ebalulekile ekutholeni izinsiza zikaHulumeni. Lolu daba luvele ngesikhathi umkhandlu wendawo ubambe imihlangano emibili yokuhlangabezana nezidingo zomphakathi ngaphambili kwalonyaka. Kuxelwe ukuthi abantu abangaphezu kwezinkulungwane ezintathu abakakwazi ukufinyelela izinsiza zezempilo kanye nezinhlelo zokulima ngenxa yokuntuleka kwamaphepha adingekayo. INduna yaseNkandla, uMnumzane Sibonelo Dlamini, ithe isimo siphuthumile futhi kudingeka ukuthi iSifunda SaseZululand sisukume ngokushesha. UMnyango Wezokuhlaliswa Kwabantu useqalile ukubheka ukuthi uluphethe kanjani lolu daba, kanti abasebenzi bezobulungiswa nomthetho bayathunywa ukuya emizini yabantu ngokulandela izimfuno zohlelo lweNational Land Tenure Programme. Umphakathi ucelwa ukuthi uziphathele amaphepha amdala emizila yemindeni ukuze inqubo iqhubeke ngokushesha.",claude-sonnet-4-6,zu,isiZulu,administration,97,machine,2026-05-05T08:51:30.000334
"Abahlali baseNkandla sebekhala isikhathi eside bekhononda ngokungasheshi kwenkonzo yokukhishwa kwamadokumenti asemthethweni, ikakhulukazi izincwadi zokuzalwa kanye nezincwadi zezikhungo zemfundo. Ihhovisi likamasipala livalwe kaningi ngezizathu ezingachazwanga kahle, lokhu okushiye izakhamuzi eziningi zigqunywe ubumnyama. Ngokomgomo kahulumeni, wonke umuntu unelungelo lokuthola lezi zinsizakalo ngaphakathi kwesikhathi esimisiwe sezinsuku ezingamashumi amathathu. Kuchazwe yiNhloko yoMnyango WezaseKhaya eSifundazweni, ukuthi izinhlelo ezintsha zokufakela amahhovisi izimbuzi zedijithali zizoqala ukusebenza ngenyanga ezayo, nokho abahlali bafuna izipho ezibonwa ngamehlo hhayi izethembiso nje kuphela. Izinhlangano ezimele umphakathi sezibhalele iSigungu SeziNdaba ZoMphakathi zicela ukuthi kuqinisekiswe ukuqapha okuthe chatha kwazo zonke izinsizakalo zikahulumeni okuqondene nazo lezi zindawo zasemakhaya.",claude-sonnet-4-6,zu,isiZulu,administration,93,machine,2026-05-05T08:51:48.014864
"Abahlali baseNkandla sebekhuluma nzima ngokubhekene nokukhuphuka kwezidingo zempilo endaweni yabo, ikakhulukazi ngokuphathelene nezinsizakalo zikahulumeni ezingafiki ngendlela efanele. Izibhedlela ezisondele kakhulu zisabonakala zinezinkinga ezinkulu, kubalwa ukushoda kwemithi kanye nabasebenzi bezempilo abanele. UMnyango WezeMpilo weKwaZulu-Natal ubhekene nomthwalo wokuhlinzeka abantu ngezinsizakalo ezifanele ngaphansi kwesabelomali esikhawuliwe. Iziphathimandla zesilokishi zikhulumile ehlangene lababuthene endaweni yaseSiyabuswa, zikhuthaza izakhamuzi ukuba zifake izicelo ngemfanelo ngamasu okunikezwa kwezinsizakalo. Amaphepha adingekayo agoqa izincwadi zokuzalwa, izincwadi zobunikazi bezakhiwo, kanye nezitifiketi zokwamukeleka kwemfundo. Ukuthola ulwazi oluthe vetshe, abantu bayacelwa ukuba baxhumane neHhovisi Lendawo kaHulumeni waseMbizo ngamasonto wonke phakathi nokusebenza kwehhovisi.",claude-sonnet-4-6,zu,isiZulu,administration,87,machine,2026-05-05T08:52:05.152718
"Abahlali bendawo yaseMlazi babelinde isikhathi eside ukuthola usizo lwezempilo olufanele, kepha izinto seziqale ukushintsha ngokushesha. Ngesonto elidlule, uMkhandlu waseThekwini, ngokubambisana noMnyango wezeMpilo wesifundazwe saKwaZulu-Natal, wethula uhlelo olusha lokugoma nokuhlinzeka ngezidingo zezempilo emphakathini. Kulo hlelo, abasebenzi bezempilo bahamba emizini ngamunye ukuze bahlole izingane ezincane, abantu abadala, kanye nabantu abaphila nezimo ezithile zempilo. Banikeza nemithi yamahhala kulabo abangenayo imali yokuyithola ezitolo zezokwelapha. Ingxenye ebalulekile yalolu hlelo ukufundisa abantu ngendlela yokugwema izifo ezinjengesifo sofuba nezifo ezandukufa. Umphakathi usukhombise ukujabula okukhulu ngalemizamo, nabaningi bexoxa ngokubaluleka kokuphila impilo enempilo. UMnyango wezeMpilo uqinisekise ukuthi lolu hlelo luzoqhubeka izinyanga eziyisithupha, lufinyelele yonke imiphakathi esengozini enkulu.",claude-sonnet-4-6,zu,isiZulu,health,98,machine,2026-05-05T08:52:22.764890
"Izakhamuzi zaseMlazi zibeke phambili izinkinga ezihlobene nempilo, ikakhulukazi ukungatholi ngokushesha usizo lwezokwelapha ezikhungweni zikahulumeni. Emasontweni ambalwa adlule, abasebenzi bezempilo bohulumeni benyathela izigodi ezihlukene, beqhuba umkhankaso wokugoma kanye nokusabalalisa ulwazi ngezisifo ezithakaselana nengculaza kanye nezifo zomphimbo. Ngokwemibiko echazwe yiNhloko yeSifunda Sezempilo, abantu abangaphezu kwezinkulungwane eziyisithupha bazuze kulolu hlelo nje kuphela ngezinsuku eziyisikhombisa. Umphakathi wamukelile lo mkhankaso ngezandla ezimhlophe, njengoba abanye babe bekhala ngokushoda kwamasilikali ezindaweni zasemakhaya. Kucacile ukuthi ukusondeza izinsizakalo zezempilo emiphakathini ukwenza umehluko omkhulu ekuphileni kwabantu. UMnyango Wezempilo uqhubeka uhlose ukukhulisa inani lamaklininiki ahambayo ezifundazweni ezisemakhaya, ngenjongo yokwenza izinsizakalo zibe nokuthembeka nokufinyeleka kubo bonke abantu, noma baphi lapho behlala khona.",claude-sonnet-4-6,zu,isiZulu,health,100,machine,2026-05-05T08:52:40.398361
"Izikhungo zezempilo zomphakathi ezisakazekile ezifundeni zasemakhaya zibike ukwanda kokusetshenziswa kwezinsiza zezempilo ngemuva kwezinhlelo zokuqwashisa ezaqhutshwa ngenyanga edlule. Abahlengikazi nabosizo lwezempilo bahambe izindawo ezikude, bekhuthaza abantu ukuba beze emitholampilo ngaphambi kokugula kakhulu, hhayi ngemuva nje. Umphakathi waseMsinga, okwakuphila ngezinkinga zokwelulekwa ngezempilo iminyaka eminingana, manje uyabika umehluko omkhulu empilweni yawo. Ngaphezu kwamakhaya ayizinkulungwane ezintathu athola amakhadinali ezempilo emasontweni amabili edlule nje kuphela, kuvela emibikweni kahulumeni. Izinhlelo ezifana nezinkulumo zokucwaninga umfutho wegazi nezinye izifo ezingenalapheko ziwusizo omkhulu emphakathini. UMnyango Wezempilo uqhubeka nokuhlinzeka ngemishanguzo yamahhala ezikhungweni ezingaphansi koMkhandlu, uhlose ukufika kuwo wonke umuntu, nangane nabahlala emaphandleni. Ukuxhumana phakathi kukahulumeni kanye nomphakathi kubalulekile",claude-sonnet-4-6,zu,isiZulu,health,98,machine,2026-05-05T08:52:58.338440
"Izakhamuzi zaseMpangeni zibike ukuthokoza okukhulu ngemuva kokufika kwezinsizakusebenza zezempilo entsha emiphakathini eyayihlushwa ukushoda kwezinsiza ezinqala. Ucwaningo olukhiqizwa yiNyuvesi yaKwaZulu-Natal luveze ukuthi ngaphezu kwamakhaya ayizinkulungwane ezintathu kulesi sifunda asewuthola usizo lwezempilo ngendlela eqondile, ngaphandle kwesidingo sokuhamba izintanga ezinde. Inkinga yokuntuleka kwabantu besifazane abakhulekile ukusebenza ezindaweni zasemakhaya ibikhungethe lolu hlelo iminyaka eminingi, kodwa izinhlelo zentuthuko yezempilo zamandla omphakathi zisiza ukushughulikana nalezi zingqinamba. Umkhandlu wezifunda ube useqhamuka nezinhlelo zokuqeqesha abasebenzi bezempilo basekhaya, okwenza ukuthi inani labantu abanakwa likhule ngesivinini esibonakalayo. UNgqongqoshe Wezempilo waZulu-Natal ugcizelele ukuthi ukufakela izakhamuzi amandla zokuzilwela kwezempilo kusemqoka kuzo zonke izinhlelo zikahulumeni. Lolu phelo lokuqapha nokunikeza imishanguzo yokuqedela i",claude-sonnet-4-6,zu,isiZulu,health,99,machine,2026-05-05T08:53:15.789222
"Abahlali baseNkandla sebekhala isikhathi eside ngokungabi khona kwezidingo zezempilo eziyisisekelo emiphakathini yasemakhaya. Ekupheleni kwenyanga edlule, uMnyango wezeMpilo weKwaZulu-Natal wethule uhlelo olusha lokuthuthukisa izinsizakusebenza ezibhedlela amabili asendawo, kanye nokwandisa inani labasebenzi bezempilo abaqeqeshiwe. Ngokwezibalo ezinikezwe yikomiti lezempilo lesifundazwe, abantu abangaphezu kuka-12 000 bangena emihlangweni yezempilo yomphakathi okwedlule izinyanga eziyisithupha. Izinhlelo zokugomela izingane kanye nokuhlolwa kwesifo sofuba nezingculazi zisabalale kulo lonke ulimi lweNkandla, nalapho abantu bekhuthazwa ukuthi beze bahlolwe mahhala. Onompilo bomphakathi badlala indima enkulu ekuxhumaneni nabantu emigwaqeni nasemizini, njengoba bengasalindeli ukuthi abantu bafike izindawo zezempilo. UNgqongqoshe wezeMpilo weKwaZulu-Natal ugcizelele ukuthi ukufinyelela kwezempilo ngokufanele kuyilungelo labantu bonke, hhayi inzuzo eyenzelwa",claude-sonnet-4-6,zu,isiZulu,health,98,machine,2026-05-05T08:53:33.365064
"Izakhamuzi zaseMsinga, eMpumalanga Ningizimu yeKwaZulu-Natal, ziye zaxoxa ngezinselelo ezikhulu eziphathelene nokuthola usizo lwezempilo oluphuthumayo. Abantu abaningi baphila kude nezibhedlela nezinhlelo zemfundo yezempilo, okwenza kube nzima ukuqwashisa umphakathi ngezingozi zezigulo ezinjenge-tuberculosis noGcikwane. Izinhlangano zezempilo ezisebenzisana noHulumeni weZifundazwe ziqalile ukwenza izinhlelo zokuvakashela imiphakathi ukuze kunikezwe ulwazi ngokugcinwa kwempilo enhle, ukuhlolwa kwegazi, kanye nezibonelelo zokugoma izingane. Ucwaningo olwenziwe ngo-2023 luveza ukuthi amaphesenti angamashumi amathathu namathathu abantu baseMsinga awakaze bahlolelwe isifo sengculazi noma ingculazi. Iziphathimandla zezempilo zeqembu lengqondo yomphakathi zikhuthaza amalungu omphakathi ukuba azibike ezikhungweni zezempilo ngaphandle kokufihlela, ziqinisekisa ukuthi yonke imininingwane yabantu izogcinwa ngokwemfihlo ngokuphelele. Ukuhlanganyela komphak",claude-sonnet-4-6,zu,isiZulu,health,94,machine,2026-05-05T08:53:51.365533
"Abahlali basemalokishini aseMlazi sebexoxe iminyaka eminingi ngokuntuleka kwezidingongqangi zezempilo eziseduze nabo. Ngesonto elidlule, uMnyango Wezempilo waseKwaZulu-Natal wamemezela ukuthi izinhlelo zokuvakasha kwezindawo zokuhlala zizoqala ngokushesha, zifinyelele izindawo ezikude nazo zonke izinhlobo zemithi yamahhala kanye nolwazi lwezifo ezithakaselayo. Kuhloswe ukuthi amakhaya angaphezu kwezinkulungwane ezintathu azuze kulolu hlelo phakathi kwezinyanga ezintathu ezizayo. Ukuqashelwa kwesifo sohudo, ingculazi, kanye nesifo sofuba kuyingxenye enkulu yalolu hlelo lokuphila. Abasebenzi bezempilo basekhaya — abaziwa ngokuthi amaCHW — bazobe bengamasosha angaphambili kulomsebenzi wokufinyelela imiphakathi. Kulindeleke ukuthi izinhlelo zokugoma izingane zizonyatheliswa phambili ngesikhathi esifanayo. UDokotela Nomvula Hadebe, oyisikhulumi salolu hlelo, wathi ukuhlanganiswa komphakathi kubalulekile ukuze lezi zinhlelo ziphumelele ngempela.",claude-sonnet-4-6,zu,isiZulu,health,99,machine,2026-05-05T08:54:08.029867
"Abahlali basemalokishini aseduze nedolobha laseNewcastle babeke ngqo inkinga yokusweleka kwezinsiza zezempilo eziseduze nabo, njengoba amakilinike amaningi evaliwe noma esebenza ngezinsuku ezimbalwa kuphela ngeviki. Emhlanganweni wemphakath owawubanjelwe kuhhovisi leSilo seNduna uNyanga odlule, izakhamuzi ezingaphezu kwamakhulu amathathu zibike ukuthi zihanjelwa ukuya ezibhedlela ezikude ukuze zithole usizo lokuqala lezempilo. UMnyango Wezempilo WeKwaZulu-Natal uvumile ukuthi isimo singenzima, futhi washaya isiqiniselo sokuthi izinhlelo zokuxhasa amakilinike lawo zizoqala ekupheleni kwekota yokuqala yonyaka wezimali. Izisebenzi zezempilo zasendaweni ziqhubeka nokuhambela imizi ukuze zahlukane nemigomo yokugoma, ukwelulekwa ngezindlela zokuhlanzeka, kanye nokuhlola isifo sikanotshezi. Nakuba izinhlelo zePrimary Health Care zikhona emthethweni, ukuphilisana kwazo emphakathini kuncike kakhulu ekusekelweni okwanele kukahulumeni weNdawo kanye nakwimali eyanele evela ezing",claude-sonnet-4-6,zu,isiZulu,health,105,machine,2026-05-05T08:54:26.425289
"Emizini yasemakhaya yasesifundazweni saKwaZulu-Natal, abahlali abaningi besabeka ukungatholi izinsiza zezempilo ezanele, ikakhulukazi labo abahlala kude nezindawo zamaHospitali. Ngenxa yalesi simo, uMnyango Wezempilo wesifundazwe usethulile uhlelo olutsha lokuhambisa izinsiza zezempilo ngqo emiphakathini eyahlukene. Izimoto zezempilo eziphathwe abasebenzi abeqeqeshiwe zizohambela izindlu ngezindlu, zinikeza ukuhlolwa kwengcindezi yegazi, izivivinyo zokuthola isifo soshukela, kanye nemithi yamahhala kulabo abayidingayo. Uhlelo luzohlanganisa futhi nemininingwane mayelana nokuqwashisa ngesifo sofuba kanye neHIV/AIDS. Izinhlangano zomphakathi zikhuthazwe ukuba zisebenzisane noMnyango ukuze uhlelo lufinyelele abantu abaningi. Kulinganiswa ukuthi abantu abangaphezulu kwezinkulungwane ezintathu bazofayela kulolu hlelo esikhathini sezinyanga eziyisithupha ezizayo, nokuyinto ekhuthazayo kakhulu kulabo abasebenzela impilo yomphakathi.",claude-sonnet-4-6,zu,isiZulu,health,94,machine,2026-05-05T08:54:42.902057
"Izakhamuzi zaseNkandla zibe nenhlanhla enkulu ngemuva kokuba iHhovisi leSifunda lisingathe umkhankaso wezempilo owawuhlose ukufundisa umphakathi ngezindlela zokuqeda ukubhebhetheka kwezifo ezifana nesifo sengculaza nesifo sofuba. Lo mkhankaso, owaqhutshwa izinyanga ezimbili ezedlule, wafinyelela ezindlini ezingaphezu kwezinkulungwane ezimbili, lapho abasebenzi bezempilo baxoxisana nabantu ngokubaluleka kokuhlolwa nokusetshenziswa kwemithi ngendlela efanele. Kwahanjwa nezigwegwe nasemakhaya asemaphandleni ukuze kugcinwe ukuthi akekho ohlala ngaphandle kwolwazi olubalulekile. Kwaphinde kwakhulunywa ngokubaluleka kokugeza izandla, ukudla ukudla okwempilo, kanye nokuvakashela iziteshi zasezempilo ngokuqondile noma ngaphandle kwesifo esobonakala. ISikhungo Sezempilo Esisezweni seseqhuba izinhlelo ezifanayo kuzifunda ezinye, ngethemba lokwehlisa inani labantu abagulayo kanye nokuthuthukisa impilo yomphakathi wonke ngobubanzi.",claude-sonnet-4-6,zu,isiZulu,health,94,machine,2026-05-05T08:55:00.038414
"Izakhamizi zezindawo zasemakhaya eNkandla zibe ngezokuqala ukwamukela inhlelo entsha yokugcinwa kwempilo yabantu, okuhlanganisa izinyanga zezilimo ezimbili zokuhlolwa kwesifo sikashukela kanye nengcindezi yegazi. Lolu hlelo lwahlongozwa yiNhlangano Yezempilo YaseNingizimu Afrika ngemva kocwaningo olwembula ukuthi amaphesenti angamashumi amane nesikhombisa (47%) yabahlali abadala kulezi zindawo awakaze ahlolwe isifo sikashukela ngaphambilini. Ekhuluma emitathanweni yomphakathi edlule, uNgqongqoshe Wezempilo Wephrovinsi ushaye indiva ukuthi inhlalakahle yabantu isho ukwenza isinyathelo ngaphambi kokuba isifo siphumelele. Osomba abangaphezulu kwababili ayisishiyagalombili bavakashela amakhaya ngalinye, benikeza imiyalelo mayelana nokudla okwempilo kanye nohlelo lokuzilolonga. Abahlali baseNkandla baveze injabulo enkulu ngale nkonzo, bebonga nezinhlaka zikahulumeni ngokuqinisekisa ukuthi izidingongqangi zezempilo ziyafika nakwezindawo ezikude nazo zonke izinsiza.",claude-sonnet-4-6,zu,isiZulu,health,101,machine,2026-05-05T08:55:17.641875
"Izakhamuzi zaseMsinga, eNyakatho neKwaZulu-Natali, zibonise ukufisa okukhulu ukutholakala kwezinsiza zezempilo eziseduze nasekhaya. Izibhedlela nezikole zezempilo eziningi zisadonswa nzima, zihlinzeka izigodi ezikhona ngaphandle kwezidingo eziyisisekelo. Ngesizathu salokhu, uMnyango wezeMpilo weSifundazwe uqhamuke nohlelo olusha lokuqinisa izinsiza zezempilo emakhaya, okuhlanganisa ukuthumela izinhlelo zezokwelashwa ngezimoto ezihambe izigodi ngezigodi. Lolu hlelo luzosiza izalukazi, izingane, nabantu abakhubazekile abangakwazi ukuhamba ibanga elide ukuya ezibhedlela. Isikhulumi soMnyango uNkk Nokukhanya Dlamini sincome ukuthi: abantu abaningi bazobona umehluko omkhulu impilo yabo ngalolu hlelo. Iziphathimandla zasendaweni zibizwe ukuba zihlanganyele ekusebenzisaneni, zinikeze ulwazi ngezinsiza ezikhona endaweni ngayinye. UMnyango ufisa ukuthi ngaphambi kokuphela konyaka wezimali, izigodi ezingamashumi amathathu nane zithinteke kulolu",claude-sonnet-4-6,zu,isiZulu,health,98,machine,2026-05-05T08:55:34.436525
"Ngaphezulu kwabantu abayi-5 000 abahlala ezindaweni zasemakhaya zesifundazwe saKwaZulu-Natal sebevakashelwe yizinhlelo zempilo zawo wonke umuntu ngesikhathi onyakeni wezi-2024. Lezi zinhlelo, eziqhutshwa ngokubambisana phakathi kukahulumeni wezifundazwe nezinhlangano zomphakathi, zihlose ukuqeda izigqinamba ezifana nokulwa negciwane lengculazi, isifo sofuba, kanye nokuqinisekisa ukuthi abantwana bayagonywa. Izakhamuzi eziningi ezazihlala kude nezibhedlela manje sezithola usizo lwezempilo oluziswe emasangweni azo. Uhlelo lwe-Ithimba Lezempilo Lomphakathi, olwethulwa nguMnyango Wezempilo, lusebenza nsuku zonke ezifundeni ezinezidingo eziphuthumayo. Ogogo nezkhokho babike ukujabula okukhulu ngoba izingane zamakhaya azo manje sezifumana imishini yokuhlola igazi kanye nemithi yamahhala. Othisha bezikoleni nabanye abasebenzi bomphakathi nabo bafundiswe indlela yokubona izimpawu zezifo zokuhlasela nokusiza abantu ngokushesha. UMnyango Wezempilo uwukhum",claude-sonnet-4-6,zu,isiZulu,health,101,machine,2026-05-05T08:55:51.214729
"Abahlali bendawo yaseMlazi base bekhala isikhathi eside ngokungatholi usizo lwezempilo olwanele eduze kwabo, kepha manje isimo siyashintsha. Izinsuku ezimbalwa ezidlule, uMkhandlu wezeMpilo waseThekwini wamemezela ukuqalwa kohlelo olusha lwamakilininikhi ahamba emizini, oluzofinyelela imindeni engenakuya ezibhedlela ngenxa yobukhashana noma ubuphofu. Ngokwemibiko yale nhlangano, abantu abangaphezu kwezinkulungwane ezine kule ndawo abanalo uxhaso olwanele lwezempilo, ikakhulukazi abantu abadala nabantwana abancane. Izisebenzi zezempilo zizoqeqeshwa ukuhlola izifo ezinjengethubhekhulose, isifo sikashukela, kanye nengcindezi yegazi. Unobhala weNhlangano Yomphakathi waseMLazi, uNkz. Nokuthula Dlamini, uthe lolu hlelo luyisinyathelo esibalulekile ekusizeni umphakathi. Uhulumeni wesifundazwe uqinisekise ukuthi imali eyahlukaniselwe lolu hlelo izosiza ukuba izinsizakalo zifike kuwo wonke umuntu, kungakhathalekile ukuthi uhlala kuphi noma",claude-sonnet-4-6,zu,isiZulu,health,101,machine,2026-05-05T08:56:10.373971
"Abahlali bendawo yaseMsinga, esifundeni saKwaZulu-Natal, sebeyibonile ngokwabo inzuzo yohlelo lwezikhungo zezempilo ezihamba phakathi kwemizi. Ngonyaka odlule, abantu abangaphezu kwezinkulungwane ezimbili bathola ukuhlolwa kwesifo sofuba kanye nezinye izifo ezithakaselana ne-HIV, konke lokhu kungenzi imali. Uhlelo lwabantu abakholelwa ekwelashweni kwendabuko nabo seluqukethe izinhlangano zezempilo zikahulumeni, okwenza ukuthi umyalezo wezempilo ufinyelele nasemakhaya angakwazi ukufika ezibhedlela. INhlangano Yezempilo YaseNingizimu Afrika ibike ukuthi ukwanda kwalolu hlelo kuholele ekuncipheni kweziguli eziphuthelwa ukwelashwa ngesikhathi esifanele. Izindleko zezimpahla zemishini yokuhlola sezehliselwe phansi ngosizo lwamazwe aphesheya, okunikeza ithuba abasebenzi bezempilo basebenze ngokushesha nakwezinye izigodi. Umkhandlu wendawo uqinisekisile ukuthi izinhlelo ezifana nalezi zizoqhubeka nonyaka ozayo, enenhloso yokufika emakhaya angagcini ngaphandle kwezinsizak",claude-sonnet-4-6,zu,isiZulu,health,101,machine,2026-05-05T08:56:27.455633
"Izakhamuzi zaseMlazi zibonge kakhulu uhlelo lwezikhungo zempilo lokuhlola izinga lezakhi zegazi kanye nokugoma abantwana abaneminyaka engaphansi kwesihlanu. Lolu hlelo, olwaqalwa ngosuku lokuqala kukaNhlolanja walonyaka, luzuzise imindeni engaphezu kuka-4 500 eseduze nalapho ihlala khona. Ukungena kwabantu kwakulula, njengoba izinhlelo zempilo zazisondezwa emakhaya nakwizinkantolo zemiphakathi. Unkosikazi uNomsa Dlamini, ongomunye wabazali abahlanganyele kulolu hlelo, ushilo ukuthi ingane yakhe emdala ibonakalise izimpawu zokwelulama ngemva kokuxilongwa ngesikhathi esifanele. UMnyango Wezempilo KwaZulu-Natal uxwayise umphakathi ukuba unqande ukusabalalisa izifo ngokuhlanza izandla ngamanzi nasentepe kanye nokugoma ngokwesibopho. Izikhungo zempilo zihlela ukwandisa uhlelo lwamaviki amathathu ukuze lufinyelele futhi emiphakathini asebekhathazeka ngayo.",claude-sonnet-4-6,zu,isiZulu,health,92,machine,2026-05-05T08:56:43.188594
"Abahlali basemalokishini aseMlaza, eThekwini, sebengabambeki ngenxa yokungafikeleleki kwezinsizakalo ezisezingeni lezempilo. Inhlangano yezempilo yendawo ibike ukuthi abantu abaningi baphuthelwa ukuxhashazwa kwezinsizakalo zamahhala zokuvikela isifo sengculazi nesifo sofuba ngenxa yobukhule bezindawo kanye nokuntuleka kwezithuthi. Ngesizathu salokhu, uMnyango Wezempilo waKwaZulu-Natal usungule umkhankaso omkhulu wokunakekela impilo emphakathini, ohlanganisa izitolo ezishukumayo eziholela izisebenzi zezempilo endlini ngendlu. Lo mkhankaso, oqale ngenyanga edlule, useke wafika ezikhungweni ezingaphezu kwamashumi amane nesikhombisa, ulethe izindaba ezikhuthazayo. Ngokusho kukaMnu. Sibusiso Mthembu, oyikhansela lalapho, abahlali babelindele isikhathi eside izinsizakalo ezinjengalezi, futhi ukuphendula kukahulumeni kubukeka kukhuthaza abantu ukuba babambe iqhaza ngokuphelele empilweni yabo nasemiphakathini yabo.",claude-sonnet-4-6,zu,isiZulu,health,92,machine,2026-05-05T08:56:59.578564
"Emalokishini aseMpumalanga, izakhamuzi ezingaphezu kwezinkulungwane ezintathu zifumene ukwelashwa kwamahhala ngesikhathi umkankaso wezempilo womphakathi ubanjwa ngesonto eledlule. Lo mkankaso, ohlelwe ngokubambisana phakathi kukahulumeni wendawo nezinhlangano ezingekho ngaphansi kukahulumeni, ubheke ikakhulukazi iziguli ezinhlupheka ngesifo sikashukela nengcindezi yegazi eliphezulu. Izisebenzi zezempilo zazivakashela izindlu ngezindlu, zinikeza abantu amathuba okwenziwa izivivinyo nezinhlelo zokugcinwa kwezempilo. UNkz. Thandi Dlamini, omunye wabayalelwa ukuthi abone udokotela ngokushesha, uthe lo mkankaso ulethe ithemba emuva kweminyaka yokungabi nakhono lokuthola usizo olufanele. Ngokuya ngemibiko yemvelo yezempilo, izigodi eziningi zasemakhaya zisajwayele ukushoda kwezidingo eziyisisekelo, kuhlanganise nemithi nozakwethu bezempilo abanele. UMnyango Wezempilo uqinisekisile ukuthi lo mkhankaso uzowenziwa njalo njalo ezifundazweni ezinhlanu ngesikhathi esizayo.",claude-sonnet-4-6,zu,isiZulu,health,99,machine,2026-05-05T08:57:16.585521
"Abahlali basemalokishini aseMpumalanga beshaye ihlombe ngokwethulwa kohlelo olusha lwezempilo oluzokwenza izidingo zezempilo zitholakale lula kubantu abakumazinga aphansi kwempilo. Kuleli hlelo, abasebenzi bezempilo bazohambela izindlu ngezindlu ukuze bahlole impilo yabantu, babe bengabanika nemikhusho yamahhala kanye nolwazi olubalulekile mayelana nezinkinga ezifana nesandulela-ngculazi, isifo sofuba, kanye nezibalo zomfutho wegazi. Yize amakilininiki amaningi esavalwe ngamanzi nangezidingo eziyisisekelo, uMnyango Wezempilo uqinisekise ukuthi izimoto zokuhambisa izidingo zezempilo zizokwandiswa kulo lonke leli zwe. Ogogo nezalukazi basebekhulume ngenjabulo yabaseNdwedwe, besho ukuthi isimo esasikhathaza imiphakathi eminyakeni emide manje siyashintsha. Nakuba kusekhona izinselelo ezibalulekiwe, kuhlanganiswe nezinto ezifana nokuntuleka kwabasebenzi bezempilo basekhaya kanye nokukhalipha komgwaqo, kodwa umsebenzi uqhubeka ngamandla. IMtholampilo yeNhlalakahle izobe iqhuba iz",claude-sonnet-4-6,zu,isiZulu,health,103,machine,2026-05-05T08:57:34.225180
"Abahlali bendawo yaseMpangeni babelindile izinyanga eziningi ukuthi izinsizakusebenza zezempilo zithuthukiswe endaweni yabo. Ekupheleni kukaNhlolanja walo nyaka, uMkhandlu waseNkandla, ngokubambisana noMnyango Wezempilo wesifundazwe, wethula uhlelo olusha lokugoma abantwana abancane nabesifazane abakhulelwe. Lolu hlelo luqondiswe ikakhulukazi emagcekeni lapho ukufinyelela izibhedlela kuyinkinga enkulu ngenxa yemigwaqo emimbi. Abezempilo besifundazwe babevakashele izindlu ngezindlu, benika amakhambi egciwane kanye neziqondiso zempilo enhle. Isikhulumi soMnyango, uNkk. Thandi Mthembu, sabalula ukuthi abantu abangaphezu kwezinkulungwane ezimbili basizwa ngaphakathi kwezinsuku eziyishumi kuphela. Iziphathimandla zikugcizelela ukuthi uhlelo luzothuthukiswa lufike nasezindaweni ezisemakhaya ukuze akekho umuntu ashiywe muva empini yokulwa nezifo.",claude-sonnet-4-6,zu,isiZulu,health,87,machine,2026-05-05T08:58:02.293434
"Izakhamuzi zaseSisonke zibike ukuthi imizamo kahulumeni yokulwa nezifo ezithathelanayo isiqala ukubonakala imiphumela emihle emiphakathini yasemakhaya. Izinhlelo zokugoma, ikakhulukazi ezihlosiwe zokuvikela izingane nezalukazi, sezifinyelele izindawo ezikude nezona ezazisolwa ngokungafinyeleli izinsizakusebenza zezempilo. Kulo nyaka kuphela, izibhedlela zasezifundazweni zikhulume ngokukhuliswa kwamaKhiliniki Andulela Ukugula, lapho abantu bezofundiswa khona ngendlela yokulondoloza impilo yabo ngaphandle kokungenela izibhedlela. Njengoba amanani abantu abahlaselwa yisifo sofuba nesifo somswane esehle kancane kancane, izogogo nezomphakathi sezihlanganyela kalula nezisebenzi zezempilo emicimbini yokufundisa. Ucwaningo lweNhlangano Yezempilo kaNdunankulu luveza ukuthi ukufinyelela kwezinsizakusebenza kwenyuke ngamaphesenti angamashumi amane nesikhombisa ezindaweni ezisenhla nesenyakatho. Lokhu kukhombisa ukuthi ukubambisana kukahulumeni nomphakathi kusebenza kahle uma kuqondiswa ngoba nang",claude-sonnet-4-6,zu,isiZulu,health,98,machine,2026-05-05T09:08:19.639651
